caregiver_id,caregiver_tenure_months,scheduled_duration_min,actual_duration_min,duration_deviation_min,arrival_deviation_min,tasks_assigned,tasks_completed,task_completion_rate,has_signature,entry_method,gps_mismatch_km,day_of_week,is_weekend,needs_manual_review
63,44,60,67.0,7.0,-3.0,4,4,1.0,1,mobile_app,0.48,6,1,0
62,46,60,62.0,2.0,1.0,3,3,1.0,1,paper,0.0,2,0,1
111,20,60,72.0,12.0,-2.0,3,2,0.667,1,mobile_app,0.04,6,1,0
97,4,30,41.0,11.0,8.0,3,2,0.667,1,paper,0.0,3,0,1
31,19,60,34.0,-26.0,5.0,2,1,0.5,1,paper,0.0,6,1,1
43,5,30,38.0,8.0,-4.0,3,2,0.667,1,mobile_app,0.08,5,1,0
81,40,90,88.0,-2.0,3.0,6,4,0.667,1,mobile_app,0.51,0,0,1
50,53,60,64.0,4.0,-1.0,2,2,1.0,1,mobile_app,0.86,6,1,0
52,59,90,92.0,2.0,1.0,5,4,0.8,1,mobile_app,0.74,3,0,0
21,48,60,63.0,3.0,2.0,2,1,0.5,1,mobile_app,0.55,4,0,0
31,46,90,89.0,-1.0,10.0,5,5,1.0,1,mobile_app,0.98,1,0,0
89,53,120,117.0,-3.0,-1.0,3,2,0.667,1,mobile_app,0.47,5,1,1
102,46,60,58.0,-2.0,-1.0,5,3,0.6,1,mobile_app,0.21,0,0,0
95,39,30,18.0,-12.0,-4.0,4,3,0.75,1,mobile_app,0.44,0,0,0
37,59,90,88.0,-2.0,-3.0,5,4,0.8,1,paper,0.0,1,0,0
17,20,30,15.0,-15.0,-4.0,5,4,0.8,1,mobile_app,0.61,5,1,0
20,25,60,46.0,-14.0,5.0,4,3,0.75,1,mobile_app,0.52,5,1,0
48,54,30,30.0,0.0,2.0,5,5,1.0,1,mobile_app,1.35,1,0,0
63,19,120,126.0,6.0,3.0,6,5,0.833,1,mobile_app,0.21,3,0,0
108,18,30,30.0,0.0,-3.0,4,3,0.75,1,mobile_app,1.23,2,0,0
108,9,60,54.0,-6.0,-5.0,2,1,0.5,1,mobile_app,0.64,3,0,1
1,17,60,50.0,-10.0,-8.0,2,1,0.5,1,mobile_app,0.54,0,0,0
85,36,90,88.0,-2.0,-3.0,4,3,0.75,1,mobile_app,0.24,3,0,0
36,53,60,57.0,-3.0,-4.0,4,3,0.75,1,paper,0.0,3,0,0
24,9,120,119.0,-1.0,14.0,5,4,0.8,1,paper,0.0,0,0,0
67,41,90,81.0,-9.0,9.0,5,3,0.6,1,mobile_app,0.61,4,0,1
5,46,60,64.0,4.0,-8.0,2,2,1.0,1,mobile_app,0.22,2,0,0
41,53,60,58.0,-2.0,1.0,5,4,0.8,1,mobile_app,0.17,1,0,0
67,45,90,92.0,2.0,1.0,6,5,0.833,1,mobile_app,0.29,5,1,0
33,10,90,101.0,11.0,2.0,3,2,0.667,1,mobile_app,0.64,5,1,0
72,29,60,63.0,3.0,-4.0,6,5,0.833,1,mobile_app,0.34,1,0,0
56,57,60,63.0,3.0,3.0,6,4,0.667,1,mobile_app,0.68,6,1,0
96,54,30,23.0,-7.0,1.0,4,4,1.0,1,paper,0.0,0,0,0
22,37,30,27.0,-3.0,6.0,5,4,0.8,1,mobile_app,0.49,3,0,0
7,57,30,34.0,4.0,-2.0,6,5,0.833,1,mobile_app,0.03,4,0,0
64,40,30,33.0,3.0,-7.0,6,5,0.833,1,paper,0.0,1,0,0
31,4,60,85.0,25.0,5.0,3,2,0.667,1,mobile_app,0.18,2,0,0
85,54,120,126.0,6.0,-3.0,5,4,0.8,1,mobile_app,0.31,4,0,0
12,10,90,94.0,4.0,11.0,4,3,0.75,1,paper,0.0,2,0,0
70,23,90,88.0,-2.0,-17.0,4,3,0.75,1,mobile_app,0.53,2,0,0
119,15,90,79.0,-11.0,-4.0,5,4,0.8,1,mobile_app,0.93,4,0,0
12,43,90,87.0,-3.0,-3.0,6,4,0.667,1,mobile_app,0.6,1,0,0
37,2,30,24.0,-6.0,-4.0,2,1,0.5,1,mobile_app,0.18,3,0,0
102,38,90,86.0,-4.0,1.0,6,5,0.833,1,mobile_app,0.11,1,0,0
65,51,60,56.0,-4.0,1.0,3,2,0.667,1,paper,0.0,2,0,0
21,47,60,62.0,2.0,3.0,6,5,0.833,1,paper,0.0,3,0,0
26,19,120,138.0,18.0,7.0,2,1,0.5,1,mobile_app,0.79,5,1,1
92,53,120,124.0,4.0,-1.0,6,4,0.667,1,mobile_app,0.32,1,0,0
104,22,60,57.0,-3.0,18.0,4,3,0.75,1,paper,0.0,4,0,0
44,41,90,96.0,6.0,7.0,6,3,0.5,1,paper,0.0,2,0,1
57,30,30,33.0,3.0,-2.0,4,3,0.75,1,mobile_app,0.45,6,1,0
94,4,30,29.0,-1.0,-2.0,5,3,0.6,1,paper,0.0,2,0,1
22,1,30,29.0,-1.0,-4.0,4,3,0.75,1,paper,0.0,2,0,0
25,11,60,58.0,-2.0,4.0,3,2,0.667,1,mobile_app,0.38,5,1,0
93,56,90,92.0,2.0,-3.0,3,2,0.667,1,mobile_app,0.03,0,0,1
23,57,60,61.0,1.0,-2.0,4,4,1.0,1,paper,0.0,6,1,0
93,25,30,23.0,-7.0,-17.0,4,3,0.75,1,mobile_app,1.38,2,0,0
60,58,120,117.0,-3.0,-1.0,5,3,0.6,1,mobile_app,0.51,5,1,0
119,3,60,64.0,4.0,12.0,6,5,0.833,1,paper,0.0,2,0,1
4,58,60,62.0,2.0,-0.0,5,4,0.8,1,paper,0.0,1,0,0
114,14,60,56.0,-4.0,-1.0,2,1,0.5,1,mobile_app,0.19,0,0,1
28,3,60,44.0,-16.0,3.0,4,3,0.75,1,mobile_app,0.66,5,1,0
5,45,60,67.0,7.0,-5.0,2,1,0.5,1,paper,0.0,0,0,1
87,23,90,100.0,10.0,0.0,4,3,0.75,1,mobile_app,0.52,4,0,0
64,18,120,99.0,-21.0,8.0,4,3,0.75,1,mobile_app,0.2,4,0,0
101,45,60,67.0,7.0,1.0,6,5,0.833,1,paper,0.0,1,0,0
14,20,60,58.0,-2.0,8.0,3,2,0.667,1,paper,0.0,5,1,1
10,45,30,31.0,1.0,6.0,4,4,1.0,1,mobile_app,0.93,2,0,0
69,12,120,134.0,14.0,7.0,4,3,0.75,1,mobile_app,0.64,5,1,0
106,6,60,82.0,22.0,-8.0,2,1,0.5,1,paper,0.0,2,0,1
49,20,60,70.0,10.0,-3.0,2,1,0.5,1,mobile_app,0.26,5,1,0
96,36,120,122.0,2.0,12.0,5,3,0.6,1,mobile_app,0.03,3,0,0
109,14,60,44.0,-16.0,3.0,3,2,0.667,1,paper,0.0,3,0,1
105,9,30,10.0,-20.0,2.0,3,2,0.667,1,paper,0.0,5,1,1
62,45,60,65.0,5.0,-4.0,6,5,0.833,1,mobile_app,0.48,0,0,0
84,30,60,71.0,11.0,-1.0,3,2,0.667,1,mobile_app,0.15,2,0,1
64,26,120,113.0,-7.0,5.0,6,5,0.833,1,mobile_app,0.26,0,0,0
81,15,60,57.0,-3.0,0.0,5,4,0.8,1,mobile_app,1.3,0,0,1
69,2,60,52.0,-8.0,-6.0,3,2,0.667,1,paper,0.0,0,0,1
64,4,60,52.0,-8.0,-3.0,6,4,0.667,1,mobile_app,0.55,5,1,0
53,41,60,67.0,7.0,6.0,5,4,0.8,1,mobile_app,0.3,5,1,0
79,5,30,33.0,3.0,7.0,3,2,0.667,1,mobile_app,1.25,5,1,1
91,15,120,117.0,-3.0,5.0,4,3,0.75,1,mobile_app,0.08,6,1,0
111,54,30,40.0,10.0,1.0,3,3,1.0,1,mobile_app,0.17,4,0,0
74,21,120,105.0,-15.0,-10.0,6,4,0.667,1,mobile_app,0.23,1,0,0
13,44,90,93.0,3.0,1.0,4,3,0.75,1,mobile_app,1.25,3,0,0
71,21,30,19.0,-11.0,9.0,2,1,0.5,1,paper,0.0,3,0,0
38,55,90,89.0,-1.0,-1.0,5,4,0.8,1,paper,0.0,5,1,0
4,49,90,91.0,1.0,4.0,5,4,0.8,0,mobile_app,0.22,3,0,1
9,28,90,97.0,7.0,4.0,3,2,0.667,1,mobile_app,0.31,0,0,0
71,41,60,58.0,-2.0,4.0,6,4,0.667,1,mobile_app,1.58,5,1,1
114,25,30,27.0,-3.0,0.0,4,3,0.75,1,mobile_app,0.11,4,0,0
61,56,30,29.0,-1.0,3.0,3,2,0.667,1,paper,0.0,0,0,0
54,22,90,79.0,-11.0,-12.0,5,4,0.8,0,paper,0.0,6,1,1
11,50,30,33.0,3.0,0.0,2,1,0.5,1,mobile_app,0.92,3,0,0
82,37,60,62.0,2.0,4.0,6,5,0.833,1,mobile_app,0.76,5,1,0
7,38,60,63.0,3.0,2.0,5,4,0.8,1,mobile_app,1.14,5,1,0
101,21,60,59.0,-1.0,9.0,3,2,0.667,1,mobile_app,0.24,1,0,1
98,50,90,89.0,-1.0,-1.0,2,1,0.5,1,mobile_app,0.21,6,1,0
119,45,90,96.0,6.0,-2.0,4,3,0.75,1,mobile_app,0.2,6,1,0
35,49,90,95.0,5.0,-6.0,4,3,0.75,1,mobile_app,0.26,6,1,0
20,48,30,37.0,7.0,-1.0,5,4,0.8,1,mobile_app,0.05,1,0,0
36,10,60,65.0,5.0,5.0,3,2,0.667,1,mobile_app,0.26,0,0,0
96,52,90,95.0,5.0,3.0,3,2,0.667,1,mobile_app,0.27,3,0,0
27,50,60,58.0,-2.0,-5.0,4,4,1.0,1,mobile_app,0.44,1,0,0
107,15,90,88.0,-2.0,11.0,6,5,0.833,1,mobile_app,0.49,4,0,0
19,58,60,64.0,4.0,-3.0,6,6,1.0,1,mobile_app,0.17,4,0,0
6,32,60,67.0,7.0,-1.0,3,1,0.333,1,mobile_app,0.28,0,0,1
27,19,60,57.0,-3.0,-5.0,2,1,0.5,1,mobile_app,0.94,5,1,0
91,14,90,78.0,-12.0,4.0,2,1,0.5,1,mobile_app,0.14,0,0,0
73,22,30,28.0,-2.0,1.0,4,3,0.75,1,paper,0.0,4,0,0
43,3,120,111.0,-9.0,8.0,2,1,0.5,1,mobile_app,0.29,3,0,1
79,41,60,71.0,11.0,10.0,5,4,0.8,1,paper,0.0,0,0,0
78,42,30,35.0,5.0,2.0,2,1,0.5,1,mobile_app,0.74,1,0,1
67,40,90,85.0,-5.0,-3.0,4,2,0.5,1,paper,0.0,3,0,1
62,33,60,52.0,-8.0,3.0,5,4,0.8,1,mobile_app,1.06,2,0,0
13,22,60,52.0,-8.0,16.0,4,3,0.75,1,paper,0.0,3,0,0
32,43,120,117.0,-3.0,3.0,5,4,0.8,1,mobile_app,0.08,4,0,0
64,52,90,89.0,-1.0,3.0,3,2,0.667,1,paper,0.0,4,0,0
17,6,60,75.0,15.0,-18.0,5,4,0.8,1,mobile_app,0.24,4,0,0
58,23,90,81.0,-9.0,3.0,4,3,0.75,1,mobile_app,0.23,5,1,0
15,59,60,68.0,8.0,-1.0,5,4,0.8,1,mobile_app,0.22,6,1,0
95,51,60,56.0,-4.0,-2.0,6,5,0.833,1,mobile_app,0.91,1,0,0
13,59,60,55.0,-5.0,-0.0,3,2,0.667,1,mobile_app,0.23,6,1,1
12,11,60,81.0,21.0,1.0,3,2,0.667,0,mobile_app,0.62,3,0,1
77,28,60,72.0,12.0,-5.0,6,5,0.833,1,mobile_app,1.54,6,1,0
27,8,60,58.0,-2.0,2.0,5,3,0.6,1,mobile_app,0.84,4,0,1
43,52,90,92.0,2.0,-1.0,6,5,0.833,1,mobile_app,0.34,2,0,0
38,31,60,63.0,3.0,5.0,3,2,0.667,1,mobile_app,0.14,0,0,0
26,15,60,62.0,2.0,2.0,3,2,0.667,1,mobile_app,0.17,0,0,0
92,6,90,73.0,-17.0,4.0,2,1,0.5,1,mobile_app,0.58,4,0,0
84,44,120,106.0,-14.0,5.0,5,4,0.8,1,paper,0.0,4,0,0
29,48,60,56.0,-4.0,2.0,6,5,0.833,1,mobile_app,0.57,0,0,0
83,52,120,127.0,7.0,-0.0,6,5,0.833,1,paper,0.0,6,1,0
86,58,90,97.0,7.0,-6.0,3,2,0.667,1,mobile_app,0.11,2,0,1
65,49,30,29.0,-1.0,2.0,4,2,0.5,1,mobile_app,0.67,5,1,0
70,47,60,55.0,-5.0,-4.0,4,3,0.75,0,paper,0.0,5,1,1
113,48,60,61.0,1.0,-0.0,2,1,0.5,1,mobile_app,1.22,4,0,1
55,59,90,92.0,2.0,1.0,2,1,0.5,1,mobile_app,0.27,6,1,0
47,28,60,65.0,5.0,10.0,3,2,0.667,1,mobile_app,0.25,5,1,0
65,45,60,46.0,-14.0,8.0,4,3,0.75,1,mobile_app,0.37,1,0,0
101,49,90,105.0,15.0,-4.0,6,5,0.833,1,mobile_app,0.39,2,0,0
86,7,60,75.0,15.0,-14.0,6,5,0.833,1,paper,0.0,3,0,0
10,41,60,59.0,-1.0,2.0,5,4,0.8,1,paper,0.0,3,0,0
56,20,120,113.0,-7.0,2.0,6,5,0.833,1,mobile_app,0.2,3,0,0
89,8,120,133.0,13.0,-13.0,5,4,0.8,1,mobile_app,0.11,1,0,0
27,11,90,96.0,6.0,-0.0,4,3,0.75,1,mobile_app,0.17,6,1,0
119,7,60,61.0,1.0,6.0,6,5,0.833,1,mobile_app,1.09,4,0,0
97,53,30,32.0,2.0,-4.0,6,5,0.833,1,mobile_app,0.24,5,1,0
102,46,60,59.0,-1.0,-4.0,3,2,0.667,1,paper,0.0,2,0,1
10,7,60,65.0,5.0,-7.0,3,2,0.667,1,mobile_app,0.84,4,0,1
70,37,60,65.0,5.0,-1.0,6,5,0.833,1,mobile_app,0.46,1,0,0
64,39,120,122.0,2.0,4.0,2,1,0.5,1,mobile_app,1.11,4,0,0
76,31,90,92.0,2.0,-2.0,4,2,0.5,1,mobile_app,0.14,1,0,1
103,36,60,70.0,10.0,0.0,3,2,0.667,1,paper,0.0,6,1,1
43,54,60,54.0,-6.0,7.0,5,3,0.6,1,mobile_app,1.72,3,0,1
65,31,60,53.0,-7.0,-7.0,6,5,0.833,1,mobile_app,0.6,3,0,0
82,39,60,60.0,0.0,-4.0,3,2,0.667,1,mobile_app,0.9,3,0,1
91,34,90,84.0,-6.0,4.0,3,1,0.333,1,mobile_app,1.66,1,0,1
93,24,30,26.0,-4.0,8.0,3,2,0.667,1,mobile_app,0.62,5,1,0
41,53,90,95.0,5.0,1.0,5,4,0.8,1,mobile_app,0.07,1,0,0
120,25,30,29.0,-1.0,14.0,3,1,0.333,1,paper,0.0,6,1,1
2,48,60,51.0,-9.0,1.0,5,4,0.8,1,mobile_app,0.64,5,1,0
60,36,120,117.0,-3.0,-12.0,3,2,0.667,1,paper,0.0,2,0,1
74,41,60,60.0,0.0,1.0,5,4,0.8,1,paper,0.0,3,0,0
8,45,30,30.0,0.0,-3.0,2,1,0.5,1,mobile_app,0.29,2,0,0
55,44,90,93.0,3.0,6.0,3,1,0.333,1,paper,0.0,0,0,1
72,34,60,64.0,4.0,6.0,3,2,0.667,1,mobile_app,0.85,1,0,0
73,37,30,29.0,-1.0,-9.0,4,3,0.75,1,paper,0.0,6,1,0
15,31,30,20.0,-10.0,9.0,5,3,0.6,1,mobile_app,0.66,2,0,0
34,21,30,26.0,-4.0,8.0,5,4,0.8,1,paper,0.0,6,1,1
30,43,60,56.0,-4.0,-2.0,6,5,0.833,1,mobile_app,0.24,5,1,0
77,52,60,59.0,-1.0,-0.0,5,4,0.8,1,mobile_app,0.11,3,0,0
40,42,90,94.0,4.0,7.0,2,1,0.5,1,paper,0.0,4,0,1
69,46,120,122.0,2.0,-9.0,5,4,0.8,1,paper,0.0,6,1,0
88,49,30,34.0,4.0,2.0,2,1,0.5,1,mobile_app,0.21,0,0,1
96,22,60,56.0,-4.0,9.0,4,3,0.75,0,mobile_app,0.47,5,1,1
23,4,30,51.0,21.0,-1.0,4,3,0.75,1,paper,0.0,4,0,0
109,20,60,67.0,7.0,6.0,3,1,0.333,1,mobile_app,0.89,6,1,0
20,45,60,61.0,1.0,0.0,5,4,0.8,1,mobile_app,0.6,5,1,0
3,49,90,93.0,3.0,-3.0,5,4,0.8,1,mobile_app,0.7,6,1,0
6,31,60,54.0,-6.0,-6.0,5,4,0.8,0,mobile_app,0.82,0,0,1
25,46,60,49.0,-11.0,3.0,4,3,0.75,1,mobile_app,0.42,3,0,0
105,5,90,82.0,-8.0,-7.0,6,5,0.833,1,mobile_app,0.12,6,1,0
25,39,90,95.0,5.0,-8.0,5,4,0.8,1,mobile_app,0.2,1,0,0
84,41,60,60.0,0.0,1.0,3,2,0.667,1,mobile_app,1.02,1,0,1
51,30,60,59.0,-1.0,-4.0,5,4,0.8,1,mobile_app,0.09,4,0,0
5,43,120,115.0,-5.0,-6.0,4,3,0.75,1,paper,0.0,2,0,0
54,29,60,43.0,-17.0,1.0,2,1,0.5,1,mobile_app,0.45,4,0,0
4,31,90,102.0,12.0,5.0,6,4,0.667,1,mobile_app,0.34,2,0,1
58,36,90,89.0,-1.0,0.0,5,3,0.6,1,paper,0.0,3,0,1
68,47,60,58.0,-2.0,-4.0,5,4,0.8,1,paper,0.0,0,0,0
63,15,60,52.0,-8.0,5.0,5,3,0.6,1,mobile_app,1.03,5,1,0
34,18,30,44.0,14.0,9.0,4,2,0.5,1,paper,0.0,0,0,1
92,25,60,68.0,8.0,17.0,3,2,0.667,1,mobile_app,0.17,1,0,0
72,12,60,48.0,-12.0,14.0,6,5,0.833,1,mobile_app,0.71,1,0,0
31,20,90,102.0,12.0,-9.0,4,3,0.75,1,paper,0.0,1,0,0
53,21,90,89.0,-1.0,7.0,3,2,0.667,1,mobile_app,0.96,0,0,0
14,19,120,114.0,-6.0,2.0,5,4,0.8,1,mobile_app,0.53,6,1,0
111,25,120,117.0,-3.0,-9.0,2,1,0.5,1,paper,0.0,4,0,0
91,30,90,83.0,-7.0,2.0,3,2,0.667,1,mobile_app,0.25,3,0,1
35,42,30,22.0,-8.0,10.0,2,1,0.5,1,paper,0.0,0,0,0
81,18,60,68.0,8.0,11.0,2,1,0.5,1,mobile_app,0.81,4,0,1
82,50,90,89.0,-1.0,-4.0,6,4,0.667,1,mobile_app,0.28,0,0,1
74,29,60,65.0,5.0,0.0,4,3,0.75,1,mobile_app,0.37,1,0,0
7,43,60,62.0,2.0,2.0,6,5,0.833,1,mobile_app,0.45,3,0,0
106,7,60,67.0,7.0,-19.0,5,4,0.8,1,paper,0.0,6,1,0
115,11,60,35.0,-25.0,-17.0,3,2,0.667,1,paper,0.0,4,0,1
117,27,60,52.0,-8.0,1.0,3,2,0.667,1,mobile_app,0.63,3,0,1
118,22,90,96.0,6.0,1.0,4,2,0.5,1,mobile_app,0.46,4,0,1
112,30,60,49.0,-11.0,-13.0,2,1,0.5,1,mobile_app,0.77,5,1,1
89,10,60,65.0,5.0,4.0,4,3,0.75,1,mobile_app,0.36,3,0,0
7,28,60,48.0,-12.0,8.0,4,3,0.75,1,mobile_app,0.27,2,0,0
56,41,60,60.0,0.0,-1.0,2,1,0.5,1,mobile_app,0.38,6,1,1
30,43,60,69.0,9.0,0.0,4,3,0.75,1,mobile_app,0.13,2,0,0
27,15,60,69.0,9.0,5.0,6,5,0.833,1,mobile_app,0.43,0,0,0
100,21,60,41.0,-19.0,4.0,6,5,0.833,1,mobile_app,0.48,2,0,0
98,31,90,97.0,7.0,-11.0,4,3,0.75,1,mobile_app,0.03,5,1,0
63,31,30,45.0,15.0,-6.0,2,1,0.5,1,paper,0.0,0,0,1
89,47,120,134.0,14.0,-2.0,6,5,0.833,1,mobile_app,0.57,2,0,0
16,24,90,95.0,5.0,-7.0,4,3,0.75,1,mobile_app,0.48,0,0,0
27,40,60,51.0,-9.0,8.0,5,4,0.8,1,mobile_app,0.19,6,1,0
104,53,60,62.0,2.0,2.0,2,1,0.5,1,mobile_app,0.07,2,0,1
55,18,60,77.0,17.0,-10.0,3,2,0.667,1,mobile_app,1.35,1,0,0
66,49,90,89.0,-1.0,-1.0,3,2,0.667,1,paper,0.0,4,0,1
56,20,90,101.0,11.0,10.0,5,3,0.6,1,mobile_app,0.28,6,1,1
25,20,90,81.0,-9.0,-6.0,5,4,0.8,1,paper,0.0,0,0,0
100,39,120,122.0,2.0,5.0,5,4,0.8,1,mobile_app,0.76,6,1,0
91,37,60,43.0,-17.0,8.0,3,2,0.667,1,paper,0.0,2,0,0
83,33,90,83.0,-7.0,8.0,3,2,0.667,1,mobile_app,0.32,1,0,1
43,14,60,60.0,0.0,2.0,2,1,0.5,1,mobile_app,0.67,0,0,0
78,6,90,85.0,-5.0,14.0,3,2,0.667,1,paper,0.0,3,0,0
115,54,60,55.0,-5.0,-2.0,2,1,0.5,1,mobile_app,0.27,1,0,1
78,52,90,88.0,-2.0,8.0,6,4,0.667,1,mobile_app,0.05,1,0,0
60,53,30,31.0,1.0,1.0,5,5,1.0,1,mobile_app,0.29,1,0,0
33,31,60,59.0,-1.0,8.0,5,4,0.8,1,mobile_app,0.21,0,0,0
63,53,60,60.0,0.0,-1.0,6,3,0.5,1,mobile_app,0.1,5,1,0
45,28,120,126.0,6.0,4.0,5,4,0.8,1,paper,0.0,2,0,0
74,5,60,55.0,-5.0,6.0,3,2,0.667,1,mobile_app,0.17,5,1,1
6,12,60,76.0,16.0,-9.0,3,2,0.667,1,paper,0.0,3,0,1
23,17,60,49.0,-11.0,-9.0,2,1,0.5,1,paper,0.0,0,0,1
95,23,60,79.0,19.0,-2.0,5,4,0.8,1,paper,0.0,2,0,0
46,56,120,124.0,4.0,3.0,6,5,0.833,1,mobile_app,0.61,0,0,0
52,20,120,116.0,-4.0,-16.0,5,4,0.8,1,mobile_app,0.22,2,0,0
66,37,90,88.0,-2.0,-2.0,4,3,0.75,1,paper,0.0,5,1,0
53,16,90,92.0,2.0,12.0,3,1,0.333,1,paper,0.0,2,0,1
92,38,60,64.0,4.0,-7.0,4,2,0.5,1,mobile_app,0.06,1,0,0
30,34,60,68.0,8.0,8.0,3,2,0.667,1,paper,0.0,1,0,0
92,9,60,43.0,-17.0,-12.0,2,1,0.5,1,mobile_app,0.82,0,0,1
26,28,90,94.0,4.0,-7.0,4,3,0.75,1,mobile_app,0.57,1,0,0
45,7,60,32.0,-28.0,-2.0,3,2,0.667,1,mobile_app,0.01,6,1,1
71,53,90,89.0,-1.0,6.0,5,5,1.0,0,mobile_app,0.02,3,0,1
107,42,60,69.0,9.0,-3.0,6,5,0.833,1,mobile_app,0.39,5,1,0
28,56,60,55.0,-5.0,-5.0,2,1,0.5,1,mobile_app,0.53,1,0,0
71,52,60,54.0,-6.0,-5.0,2,1,0.5,1,mobile_app,0.23,4,0,1
8,13,90,93.0,3.0,9.0,6,4,0.667,1,mobile_app,1.59,5,1,1
10,42,90,98.0,8.0,-7.0,3,3,1.0,1,mobile_app,0.07,5,1,0
93,6,60,64.0,4.0,13.0,3,2,0.667,1,mobile_app,0.45,5,1,1
87,57,90,83.0,-7.0,0.0,6,4,0.667,1,mobile_app,0.12,5,1,1
46,47,90,82.0,-8.0,-0.0,6,6,1.0,1,mobile_app,0.35,6,1,0
75,41,60,61.0,1.0,2.0,4,3,0.75,1,mobile_app,0.16,2,0,0
46,59,90,86.0,-4.0,-2.0,2,1,0.5,1,mobile_app,0.04,2,0,0
34,50,60,61.0,1.0,1.0,5,4,0.8,1,mobile_app,0.03,0,0,0
52,51,60,61.0,1.0,-4.0,5,4,0.8,1,paper,0.0,1,0,0
38,6,30,24.0,-6.0,15.0,4,3,0.75,1,mobile_app,0.35,2,0,0
98,2,60,85.0,25.0,-12.0,4,3,0.75,1,mobile_app,0.66,0,0,0
50,57,60,62.0,2.0,1.0,4,4,1.0,1,paper,0.0,5,1,0
39,15,30,44.0,14.0,-10.0,5,4,0.8,1,mobile_app,0.32,2,0,0
65,26,60,68.0,8.0,-4.0,4,3,0.75,1,mobile_app,0.7,2,0,0
91,3,90,88.0,-2.0,-4.0,6,5,0.833,1,paper,0.0,6,1,0
33,37,90,89.0,-1.0,17.0,2,1,0.5,1,mobile_app,0.24,0,0,0
113,49,30,29.0,-1.0,-0.0,2,1,0.5,1,paper,0.0,4,0,1
56,50,30,33.0,3.0,-3.0,2,2,1.0,1,mobile_app,0.25,4,0,1
80,35,60,55.0,-5.0,-3.0,2,1,0.5,1,paper,0.0,6,1,1
115,40,90,101.0,11.0,-8.0,4,3,0.75,1,paper,0.0,2,0,0
52,31,120,114.0,-6.0,-1.0,2,1,0.5,1,paper,0.0,6,1,1
24,27,60,62.0,2.0,14.0,2,1,0.5,1,mobile_app,0.3,4,0,1
90,33,90,88.0,-2.0,2.0,4,3,0.75,1,mobile_app,0.99,2,0,0
1,56,60,58.0,-2.0,3.0,6,6,1.0,1,mobile_app,0.16,3,0,0
55,15,120,145.0,25.0,-9.0,6,5,0.833,1,mobile_app,0.25,3,0,0
118,28,30,26.0,-4.0,-1.0,3,2,0.667,1,paper,0.0,4,0,1
50,36,60,58.0,-2.0,1.0,2,1,0.5,1,mobile_app,0.5,2,0,1
83,34,60,55.0,-5.0,-5.0,5,4,0.8,1,mobile_app,0.13,2,0,0
64,2,60,61.0,1.0,5.0,5,4,0.8,0,mobile_app,0.31,5,1,1
26,17,30,29.0,-1.0,6.0,6,4,0.667,1,mobile_app,0.56,6,1,1
39,39,30,23.0,-7.0,3.0,4,3,0.75,1,mobile_app,0.22,3,0,0
63,41,60,57.0,-3.0,-1.0,2,1,0.5,1,mobile_app,0.78,2,0,0
13,44,90,93.0,3.0,5.0,6,5,0.833,1,mobile_app,0.24,0,0,0
50,59,90,94.0,4.0,-1.0,3,2,0.667,1,mobile_app,1.03,6,1,1
50,40,60,60.0,0.0,-2.0,3,2,0.667,1,paper,0.0,6,1,1
101,35,120,120.0,0.0,9.0,4,3,0.75,1,mobile_app,0.39,1,0,0
15,20,60,56.0,-4.0,-10.0,6,4,0.667,0,mobile_app,0.11,5,1,1
102,22,120,115.0,-5.0,-14.0,3,2,0.667,1,mobile_app,0.51,4,0,1
50,49,30,26.0,-4.0,-3.0,4,2,0.5,1,mobile_app,0.04,6,1,0
79,28,90,76.0,-14.0,3.0,4,3,0.75,1,mobile_app,0.74,3,0,0
67,43,120,116.0,-4.0,6.0,6,4,0.667,1,paper,0.0,1,0,1
36,8,90,102.0,12.0,-7.0,6,5,0.833,0,mobile_app,0.99,2,0,0
112,8,90,85.0,-5.0,19.0,5,4,0.8,1,mobile_app,0.23,5,1,0
27,13,60,56.0,-4.0,0.0,2,1,0.5,1,mobile_app,0.01,1,0,0
5,12,90,86.0,-4.0,-1.0,3,2,0.667,1,mobile_app,0.13,4,0,1
91,36,60,69.0,9.0,-5.0,5,4,0.8,1,paper,0.0,5,1,0
75,38,60,54.0,-6.0,11.0,6,5,0.833,1,mobile_app,0.32,0,0,0
107,33,120,122.0,2.0,-1.0,5,4,0.8,1,mobile_app,0.17,3,0,0
55,18,60,59.0,-1.0,-12.0,4,3,0.75,1,mobile_app,0.62,1,0,0
3,35,60,61.0,1.0,15.0,5,4,0.8,1,mobile_app,0.12,3,0,0
3,8,120,123.0,3.0,4.0,3,2,0.667,1,mobile_app,0.1,1,0,1
52,28,60,61.0,1.0,6.0,5,3,0.6,1,mobile_app,0.16,2,0,0
30,10,60,70.0,10.0,17.0,4,3,0.75,1,mobile_app,0.45,1,0,0
111,5,60,60.0,0.0,7.0,5,4,0.8,1,paper,0.0,2,0,1
15,10,90,112.0,22.0,10.0,6,4,0.667,1,mobile_app,0.08,4,0,1
106,7,120,121.0,1.0,1.0,6,4,0.667,1,mobile_app,0.36,2,0,1
27,29,30,15.0,-15.0,5.0,5,4,0.8,1,mobile_app,0.33,6,1,0
15,33,90,95.0,5.0,-0.0,5,4,0.8,1,mobile_app,0.82,4,0,0
33,36,60,63.0,3.0,-0.0,2,1,0.5,1,mobile_app,1.02,6,1,1
